,budget,popularity,runtime,revenue,revenue_M,budget_M,belongs_to_collection_size,cast_size,crew_size,flg_homepage,flg_belongs_to_collection_size,genres_Adventure,actors_Tyrese Gibson,movie_Director_Peter Jackson
2630,700000,7.948581,103.0,17986781,17.99,0.7,0,20.0,3.0,1,0,0,0,0
2631,102000000,13.494245999999999,172.0,130482868,130.48,102.0,0,30.0,150.0,1,0,0,0,0
2632,80000000,8.534175999999999,106.0,33463969,33.46,80.0,0,9.0,93.0,0,0,0,0,0
2633,13000000,8.502529,94.0,37664855,37.66,13.0,1,30.0,6.0,0,1,0,0,0
2634,0,0.703225,103.0,3554460,3.55,0.0,1,7.0,3.0,0,1,0,0,0
2635,10000000,1.9429450000000001,98.0,22424195,22.42,10.0,0,9.0,30.0,0,0,0,0,0
2636,26000000,13.795875,100.0,67918658,67.92,26.0,0,15.0,22.0,1,0,0,0,0
2637,0,0.9204690000000001,105.0,2303,0.0,0.0,0,15.0,11.0,0,0,0,0,0
2638,50000000,10.901496,112.0,188441614,188.44,50.0,1,25.0,34.0,1,1,0,0,0
2639,70000000,7.5130669999999995,111.0,67112664,67.11,70.0,0,110.0,36.0,1,0,0,0,0
2640,0,7.355355,102.0,25434291,25.43,0.0,0,24.0,18.0,1,0,0,0,0
2641,0,1.7841330000000002,97.0,6166819,6.17,0.0,0,13.0,9.0,0,0,0,0,0
2642,75000000,6.540621,100.0,98159963,98.16,75.0,0,34.0,17.0,1,0,0,0,0
2643,37000000,7.558125,96.0,100076342,100.08,37.0,1,23.0,19.0,0,1,1,0,0
2644,105000000,14.412644,129.0,121214377,121.21,105.0,1,20.0,46.0,0,1,1,0,0
2645,0,0.504,98.0,76000000,76.0,0.0,0,4.0,4.0,0,0,0,0,0
2646,0,1.4892940000000001,99.0,7778177,7.78,0.0,0,6.0,10.0,1,0,0,0,0
2647,145000000,14.258429999999999,133.0,694713380,694.71,145.0,1,16.0,28.0,1,1,1,0,0
2648,65000000,12.366641,103.0,156974557,156.97,65.0,0,42.0,40.0,1,0,0,0,0
2649,1455000,6.229674,113.0,2620000,2.62,1.46,0,15.0,14.0,0,0,0,0,0
2650,7000000,9.218164,97.0,8900000,8.9,7.0,1,10.0,21.0,0,1,1,0,0
2651,0,3.918878,124.0,6800000,6.8,0.0,0,21.0,24.0,0,0,0,0,0
2652,2000000,9.241748,125.0,11000000,11.0,2.0,0,59.0,22.0,0,0,0,0,0
2653,6500000,6.476534,108.0,54215416,54.22,6.5,0,47.0,22.0,0,0,0,0,0
2654,0,6.411782,82.0,60726164,60.73,0.0,1,56.0,6.0,0,1,0,0,0
2655,0,3.4662040000000003,104.0,378667,0.38,0.0,0,20.0,18.0,0,0,0,0,0
2656,42000000,10.027434,113.0,180274123,180.27,42.0,0,17.0,11.0,0,0,0,0,0
2657,13000000,3.9606220000000003,94.0,27500000,27.5,13.0,0,15.0,16.0,0,0,0,0,0
2658,0,2.995682,102.0,25147055,25.15,0.0,0,10.0,2.0,0,0,0,0,0
2659,10000000,6.830599,108.0,25754284,25.75,10.0,0,13.0,4.0,0,0,1,0,0
2660,4000000,7.914795,132.0,30471420,30.47,4.0,1,18.0,11.0,0,1,1,0,0
2661,20000000,7.359522,97.0,100525432,100.53,20.0,0,40.0,46.0,0,0,0,0,0
2662,500000,0.071908,157.0,500000,0.5,0.5,0,11.0,4.0,0,0,0,0,0
2663,38000000,17.02038,94.0,107597242,107.6,38.0,1,51.0,25.0,0,1,0,0,0
2664,40000000,10.479723,122.0,55707411,55.71,40.0,0,16.0,6.0,0,0,0,0,0
2665,0,7.427491000000001,93.0,71624879,71.62,0.0,0,12.0,13.0,0,0,0,0,0
2666,32000000,11.204539,139.0,54674226,54.67,32.0,0,18.0,31.0,1,0,0,0,0
2667,41300000,12.061521,98.0,106371651,106.37,41.3,1,10.0,88.0,0,1,0,0,0
2668,4900000,11.494907000000001,81.0,148868835,148.87,4.9,0,15.0,17.0,1,0,0,0,0
2669,55000000,13.280069000000001,81.0,346079773,346.08,55.0,1,16.0,31.0,0,1,1,0,0
2670,0,4.186599,89.0,22270,0.02,0.0,0,5.0,27.0,1,0,0,0,0
2671,0,3.998475,113.0,14202899,14.2,0.0,0,13.0,15.0,0,0,0,0,0
2672,30000000,7.694502000000001,135.0,30536013,30.54,30.0,0,15.0,18.0,0,0,0,0,0
2673,0,5.001997,149.0,300653,0.3,0.0,0,8.0,21.0,0,0,0,0,0
2674,12250000,6.561373,103.0,2295423,2.3,12.25,0,10.0,48.0,0,0,0,0,0
2675,5000000,11.298195,139.0,1862805,1.86,5.0,0,13.0,33.0,0,0,0,0,0
2676,0,3.478962,83.0,5300000,5.3,0.0,0,3.0,3.0,1,0,0,0,0
2677,0,11.063822,174.0,19516000,19.52,0.0,0,24.0,14.0,0,0,0,0,0
2678,0,2.7832049999999997,117.0,1081957,1.08,0.0,0,5.0,2.0,0,0,0,0,0
2679,25000000,13.121626000000001,140.0,23057115,23.06,25.0,0,28.0,48.0,1,0,0,0,0
2680,463455,0.44552600000000003,84.0,966878,0.97,0.46,0,15.0,5.0,0,0,0,0,0
2681,5000000,3.595599,95.0,1702394,1.7,5.0,1,17.0,22.0,0,1,0,0,0
2682,3000000,3.044499,115.0,4000000,4.0,3.0,0,32.0,24.0,1,0,0,0,0
2683,11500000,8.365761000000001,103.0,57469467,57.47,11.5,1,14.0,9.0,0,1,0,0,0
2684,0,10.480229,122.0,4300000,4.3,0.0,0,26.0,14.0,0,0,0,0,0
2685,8000000,6.8234449999999995,100.0,17092453,17.09,8.0,1,7.0,14.0,0,1,0,0,0
2686,0,0.158207,88.0,123182,0.12,0.0,0,0.0,1.0,0,0,0,0,0
2687,2000000,8.066663,104.0,390659,0.39,2.0,0,8.0,7.0,0,0,0,0,0
2688,4500000,8.434884,150.0,2627209,2.63,4.5,1,16.0,23.0,1,1,0,0,0
2689,85000000,11.218378,113.0,71485043,71.49,85.0,0,18.0,16.0,0,0,0,0,0
2690,32000000,7.000421,107.0,69055695,69.06,32.0,0,18.0,9.0,1,0,0,0,0
2691,22000000,9.418339999999999,95.0,13555988,13.56,22.0,0,9.0,1.0,0,0,0,0,0
2692,25000000,10.175138,113.0,40903593,40.9,25.0,0,19.0,24.0,0,0,0,0,0
2693,500000,5.3291949999999995,122.0,33456317,33.46,0.5,0,15.0,3.0,1,0,0,0,0
2694,0,6.769866,97.0,76657000,76.66,0.0,1,33.0,10.0,0,1,1,0,0
2695,10000000,5.192042,99.0,10000000,10.0,10.0,0,12.0,6.0,0,0,0,0,0
2696,5000000,8.679349,104.0,27400000,27.4,5.0,0,20.0,22.0,0,0,0,0,0
2697,2000000,2.921405,104.0,11000000,11.0,2.0,0,15.0,20.0,0,0,0,0,0
2698,5000000,3.138159,123.0,2387127,2.39,5.0,0,16.0,9.0,0,0,0,0,0
2699,0,2.876656,84.0,192816,0.19,0.0,1,16.0,19.0,0,1,0,0,0
2700,35000000,8.437586999999999,105.0,27409889,27.41,35.0,0,21.0,18.0,1,0,0,0,0
2701,10000000,1.701134,112.0,6892098,6.89,10.0,0,15.0,4.0,0,0,0,0,0
2702,30000000,5.364459,108.0,34742066,34.74,30.0,0,8.0,15.0,0,0,0,0,0
2703,10000000,6.396767,98.0,10571408,10.57,10.0,0,19.0,6.0,0,0,0,0,0
2704,8000000,0.863547,93.0,16093651,16.09,8.0,0,9.0,1.0,0,0,0,0,0
2705,38000000,6.100498,93.0,5410749,5.41,38.0,0,12.0,9.0,0,0,1,0,0
2706,100000000,5.502098,116.0,97838349,97.84,100.0,0,17.0,43.0,0,0,0,0,0
2707,12000000,2.828884,86.0,17292381,17.29,12.0,0,27.0,4.0,0,0,0,0,0
2708,0,7.1601490000000005,124.0,6834525,6.83,0.0,0,13.0,3.0,0,0,0,0,0
2709,60000000,9.488116999999999,92.0,165333180,165.33,60.0,1,18.0,22.0,1,1,1,0,0
2710,0,1.6971180000000001,77.0,3100000,3.1,0.0,0,9.0,6.0,0,0,1,0,0
2711,17000000,1.542355,147.0,51000000,51.0,17.0,0,10.0,24.0,0,0,0,0,0
2712,16000000,9.356587,100.0,18564088,18.56,16.0,0,31.0,22.0,0,0,0,0,0
2713,50000000,8.997507,127.0,57059003,57.06,50.0,1,15.0,3.0,0,1,0,0,0
2714,3000000,3.8912430000000002,94.0,216166,0.22,3.0,0,29.0,45.0,0,0,0,0,0
2715,43000000,8.889064,84.0,68696770,68.7,43.0,0,12.0,57.0,1,0,0,0,0
2716,0,1.1608319999999999,98.0,49601,0.05,0.0,0,17.0,8.0,0,0,0,0,0
2717,12000000,5.409557,111.0,110996879,111.0,12.0,0,12.0,9.0,0,0,0,0,0
2718,0,10.199449000000001,104.0,1473809,1.47,0.0,0,40.0,46.0,1,0,0,0,0
2719,100000000,11.51021,125.0,94061311,94.06,100.0,0,19.0,8.0,1,0,1,0,0
2720,8045760,10.357224,95.0,35150960,35.15,8.05,1,15.0,3.0,0,1,0,0,0
2721,10500000,0.377787,99.0,123509,0.12,10.5,0,9.0,15.0,0,0,0,0,0
2722,500000,12.428269,90.0,603943,0.6,0.5,0,7.0,13.0,1,0,0,0,0
2723,32000000,3.406836,75.0,3566637,3.57,32.0,0,5.0,27.0,0,0,0,0,0
2724,15000000,13.634766,110.0,32721635,32.72,15.0,0,11.0,51.0,1,0,0,0,0
2725,0,5.682405999999999,96.0,102471,0.1,0.0,0,25.0,1.0,0,0,0,0,0
2726,45000000,5.037224,134.0,38058335,38.06,45.0,0,21.0,16.0,0,0,0,0,0
2727,500000,15.014569,95.0,171760,0.17,0.5,0,19.0,14.0,1,0,0,0,0
2728,0,1.269717,117.0,646714,0.65,0.0,0,25.0,9.0,0,0,0,0,0
2729,125000000,13.392824,97.0,498814908,498.81,125.0,0,24.0,43.0,1,0,0,0,0
2730,7000000,7.436758,121.0,116700000,116.7,7.0,0,15.0,7.0,0,0,0,0,0
2731,19000000,12.446738,88.0,278019771,278.02,19.0,1,14.0,123.0,0,1,0,0,0
2732,5000000,0.399156,90.0,485772,0.49,5.0,0,13.0,3.0,0,0,0,0,0
2733,40000000,4.182641,124.0,48093211,48.09,40.0,0,8.0,4.0,0,0,0,0,0
2734,40000000,10.24382,104.0,97552050,97.55,40.0,0,17.0,53.0,1,0,1,0,0
2735,18000000,3.6020309999999998,77.0,11657385,11.66,18.0,0,7.0,18.0,0,0,0,0,0
2736,0,8.075503999999999,83.0,16775,0.02,0.0,0,71.0,64.0,1,0,0,0,0
2737,245000000,24.926576999999998,148.0,880674609,880.67,245.0,1,83.0,155.0,1,1,1,0,0
2738,120000000,10.901602,95.0,186053725,186.05,120.0,1,15.0,68.0,1,1,1,0,0
2739,92000000,22.220214000000002,115.0,631442092,631.44,92.0,1,44.0,85.0,1,1,1,0,0
2740,90000000,13.809622000000001,132.0,162360636,162.36,90.0,0,46.0,72.0,1,0,1,0,0
2741,3800000,9.239882000000001,121.0,2725258,2.73,3.8,0,20.0,6.0,1,0,1,0,0
2742,20000000,8.636632,99.0,100914445,100.91,20.0,0,17.0,19.0,0,0,0,0,0
2743,50000000,10.738888000000001,105.0,55495563,55.5,50.0,0,12.0,109.0,0,0,0,0,0
2744,22000000,11.698089,108.0,35424826,35.42,22.0,0,24.0,19.0,1,0,0,0,0
2745,0,3.5538870000000005,91.0,637769,0.64,0.0,0,20.0,2.0,0,0,0,0,0
2746,40000000,12.725342999999999,96.0,49627779,49.63,40.0,0,17.0,15.0,0,0,0,0,0
2747,0,6.493744,178.0,2003822,2.0,0.0,0,24.0,25.0,0,0,0,0,0
2748,63000000,11.624866,102.0,189015611,189.02,63.0,1,16.0,25.0,0,1,1,0,0
2749,0,15.5975,89.0,1803009,1.8,0.0,0,3.0,23.0,1,0,0,0,0
2750,3000000,10.616859,120.0,14980005,14.98,3.0,1,13.0,16.0,0,1,0,0,0
2751,0,19.256859,103.0,29355203,29.36,0.0,0,29.0,41.0,1,0,0,0,0
2752,3000000,15.170192000000002,100.0,3221568,3.22,3.0,0,12.0,11.0,0,0,0,0,0
2753,12000000,8.783453999999999,121.0,22921898,22.92,12.0,0,58.0,14.0,0,0,0,0,0
2754,0,7.789039999999999,110.0,20381995,20.38,0.0,0,8.0,19.0,0,0,0,0,0
2755,40000000,4.985157,128.0,24332324,24.33,40.0,0,12.0,6.0,0,0,0,0,0
2756,25000000,14.686487,114.0,41597830,41.6,25.0,0,19.0,18.0,0,0,0,0,0
2757,0,7.5634440000000005,90.0,319285,0.32,0.0,0,14.0,5.0,1,0,0,0,0
2758,784170,0.5784560000000001,80.0,834332,0.83,0.78,0,12.0,11.0,0,0,0,0,0
2759,0,0.08472,98.0,13,0.0,0.0,0,15.0,4.0,0,0,0,0,0
2760,12000000,2.977779,115.0,13380561,13.38,12.0,0,10.0,8.0,0,0,1,0,0
2761,1089360,0.663231,115.0,48298,0.05,1.09,0,15.0,2.0,0,0,0,0,0
2762,50000000,3.9984940000000004,113.0,22540359,22.54,50.0,0,16.0,11.0,0,0,0,0,0
2763,40000000,4.2609449999999995,104.0,27053815,27.05,40.0,0,15.0,116.0,0,0,1,0,0
2764,1556288,0.195677,128.0,1268395,1.27,1.56,0,5.0,3.0,0,0,0,0,0
2765,0,14.177005,124.0,11990401,11.99,0.0,0,21.0,21.0,0,0,0,0,0
2766,25000000,8.9256,121.0,152500343,152.5,25.0,0,22.0,38.0,0,0,0,0,0
2767,20000000,16.626655,90.0,136150434,136.15,20.0,1,10.0,15.0,1,1,0,0,0
2768,225000,0.466236,86.0,111300,0.11,0.22,0,3.0,2.0,1,0,0,0,0
2769,10000000,13.751992000000001,98.0,42333295,42.33,10.0,0,22.0,19.0,1,0,0,0,0
2770,280000000,37.37942,141.0,1405403694,1405.4,280.0,1,72.0,74.0,1,1,1,0,0
2771,0,5.526865,90.0,18564613,18.56,0.0,0,7.0,42.0,0,0,1,0,0
2772,50000000,17.608346,137.0,3324330,3.32,50.0,0,24.0,64.0,0,0,0,0,0
2773,70000000,9.019114,116.0,116672912,116.67,70.0,0,14.0,87.0,0,0,0,0,0
2774,15000000,15.899134,95.0,6700000,6.7,15.0,0,12.0,30.0,0,0,0,0,0
2775,0,8.359985,96.0,539896,0.54,0.0,0,12.0,12.0,1,0,0,0,0
2776,20000000,14.810519000000001,107.0,7563728,7.56,20.0,0,25.0,29.0,0,0,0,0,0
2777,45000000,8.079541,100.0,17300889,17.3,45.0,0,15.0,6.0,0,0,1,0,0
2778,82000000,7.349842999999999,113.0,190320568,190.32,82.0,0,32.0,104.0,0,0,0,0,0
2779,25000000,5.9188160000000005,94.0,56422687,56.42,25.0,0,19.0,38.0,1,0,1,0,0
2780,35000000,5.23158,106.0,64350171,64.35,35.0,0,6.0,9.0,0,0,1,0,0
2781,7300,0.137676,87.0,13674,0.01,0.01,0,15.0,9.0,0,0,0,0,0
2782,48000000,7.349811999999999,123.0,77745568,77.75,48.0,0,16.0,12.0,0,0,0,0,0
2783,36000000,8.867562,116.0,102244770,102.24,36.0,0,15.0,118.0,0,0,0,0,0
2784,11000000,8.800455,140.0,34967437,34.97,11.0,0,16.0,12.0,0,0,1,0,0
2785,0,0.625099,111.0,10000000,10.0,0.0,0,9.0,8.0,0,0,0,0,0
2786,17000,7.759376,106.0,101236,0.1,0.02,0,7.0,4.0,1,0,0,0,0
2787,80000000,14.39853,118.0,157107755,157.11,80.0,0,45.0,85.0,0,0,0,0,0
2788,0,2.520484,88.0,1337274,1.34,0.0,0,5.0,10.0,0,0,1,0,0
2789,0,10.896238,108.0,56574,0.06,0.0,0,12.0,16.0,0,0,0,0,0
2790,40000000,7.196688000000001,96.0,145896422,145.9,40.0,0,73.0,26.0,0,0,0,0,0
2791,4000000,3.8568269999999996,84.0,4630045,4.63,4.0,0,20.0,28.0,0,0,0,0,0
2792,115000000,7.455875,134.0,77628265,77.63,115.0,0,10.0,35.0,0,0,0,0,0
2793,68000000,42.061481,115.0,217022588,217.02,68.0,1,105.0,76.0,0,1,0,0,0
2794,8500000,8.592449,100.0,43528634,43.53,8.5,0,16.0,49.0,1,0,0,0,0
2795,10000000,1.551648,125.0,4069090,4.07,10.0,0,18.0,16.0,0,0,0,0,0
2796,14734000,2.156145,139.0,6775121,6.78,14.73,0,31.0,14.0,1,0,0,0,0
2797,4000000,5.317544,124.0,8200000,8.2,4.0,0,10.0,6.0,0,0,0,0,0
2798,0,6.941735,105.0,719968,0.72,0.0,0,7.0,10.0,0,0,0,0,0
2799,70000000,9.819864,133.0,134748021,134.75,70.0,1,20.0,5.0,1,1,0,0,0
2800,10000000,10.113628,113.0,91354215,91.35,10.0,0,14.0,15.0,0,0,0,0,0
2801,0,0.781841,90.0,31815,0.03,0.0,0,5.0,2.0,0,0,0,0,0
2802,100000000,29.741452000000002,161.0,876688482,876.69,100.0,1,61.0,141.0,0,1,1,0,0
2803,0,3.148745,90.0,33082548,33.08,0.0,0,14.0,12.0,0,0,1,0,0
2804,220000,9.972591,81.0,2040920,2.04,0.22,1,7.0,11.0,0,1,0,0,0
2805,8000000,11.521011,79.0,2275557,2.28,8.0,0,14.0,65.0,0,0,0,0,0
2806,35000000,8.061423,100.0,86369815,86.37,35.0,0,20.0,40.0,1,0,1,0,0
2807,5300000,3.003526,168.0,22175908,22.18,5.3,0,16.0,3.0,0,0,0,0,0
2808,6000000,12.724644999999999,103.0,70136369,70.14,6.0,0,13.0,10.0,0,0,0,0,0
2809,35000000,8.910461999999999,89.0,9771658,9.77,35.0,1,13.0,75.0,1,1,0,0,0
2810,0,5.723103,118.0,8034,0.01,0.0,0,21.0,5.0,1,0,0,0,0
2811,11500000,8.719145,108.0,186702,0.19,11.5,0,13.0,2.0,0,0,0,0,0
2812,2200000,6.313465,121.0,282358,0.28,2.2,0,9.0,16.0,1,0,0,0,0
2813,11930000,7.956860000000001,118.0,18340000,18.34,11.93,0,16.0,39.0,1,0,0,0,0
2814,0,2.262915,104.0,1547397,1.55,0.0,0,12.0,2.0,0,0,0,0,0
2815,25000000,9.218002,130.0,86175291,86.18,25.0,0,25.0,18.0,1,0,0,0,0
2816,150000,9.203416,78.0,2891288,2.89,0.15,0,31.0,14.0,0,0,0,0,0
2817,0,5.024661,87.0,6575282,6.58,0.0,0,16.0,5.0,0,0,0,0,0
2818,0,13.58903,72.0,9317021,9.32,0.0,0,10.0,18.0,0,0,0,0,0
2819,0,5.976385,90.0,3091922,3.09,0.0,0,14.0,4.0,0,0,0,0,0
2820,500000,0.45621000000000006,157.0,500000,0.5,0.5,0,16.0,7.0,0,0,0,0,0
2821,1250000,8.710824,87.0,21722776,21.72,1.25,1,12.0,6.0,0,1,0,0,0
2822,20000000,7.423812,120.0,41637263,41.64,20.0,0,13.0,13.0,0,0,0,0,0
2823,0,4.435032,112.0,852336,0.85,0.0,0,4.0,2.0,1,0,0,0,0
2824,0,5.831622,114.0,46264384,46.26,0.0,0,9.0,9.0,0,0,0,0,0
2825,18000000,10.151366000000001,103.0,100000000,100.0,18.0,1,11.0,64.0,0,1,1,0,0
2826,1500000,4.877872,91.0,7412216,7.41,1.5,0,16.0,10.0,0,0,0,0,0
2827,0,3.576604,90.0,10224116,10.22,0.0,1,5.0,3.0,0,1,0,0,0
2828,19500000,4.683689,150.0,56000000,56.0,19.5,0,9.0,8.0,0,0,0,0,0
2829,8000000,6.6037479999999995,111.0,2033165,2.03,8.0,0,6.0,11.0,0,0,1,0,0
2830,0,7.031279,88.0,665450,0.67,0.0,0,3.0,124.0,0,0,0,0,0
2831,18000000,1.9751740000000002,94.0,19265302,19.27,18.0,0,5.0,27.0,0,0,0,0,0
2832,15000000,7.904371,103.0,123384128,123.38,15.0,0,29.0,38.0,1,0,0,0,0
2833,0,11.465634,101.0,60328000,60.33,0.0,0,34.0,10.0,0,0,0,0,0
2834,80000000,8.524847,128.0,266728738,266.73,80.0,0,11.0,7.0,0,0,0,0,0
2835,14000000,8.204894,103.0,21409028,21.41,14.0,0,27.0,1.0,1,0,0,0,0
2836,12500000,1.830829,118.0,3878993,3.88,12.5,0,18.0,14.0,1,0,0,0,0
2837,16800000,6.626077,97.0,51029361,51.03,16.8,0,31.0,3.0,0,0,0,0,0
2838,10500000,36.26051,93.0,25442939,25.44,10.5,0,12.0,15.0,1,0,0,0,0
2839,95000000,11.348096,136.0,250288523,250.29,95.0,1,24.0,16.0,0,1,1,0,0
2840,0,12.330898,114.0,1124445,1.12,0.0,0,11.0,24.0,0,0,1,0,0
2841,38000000,6.938921000000001,95.0,153518974,153.52,38.0,1,15.0,7.0,0,1,0,0,0
2842,10000000,3.8674720000000002,96.0,17297244,17.3,10.0,0,20.0,32.0,0,0,0,0,0
2843,60000000,14.336186999999999,130.0,90565421,90.57,60.0,0,22.0,12.0,1,0,1,0,0
2844,39000000,1.381022,106.0,6614280,6.61,39.0,0,7.0,15.0,0,0,0,0,0
2845,0,3.0631630000000003,116.0,28200,0.03,0.0,0,16.0,8.0,1,0,0,0,0
2846,75000000,12.949715,91.0,260696994,260.7,75.0,0,20.0,58.0,0,0,0,0,0
2847,0,7.08055,99.0,1625847,1.63,0.0,0,19.0,49.0,0,0,0,0,0
2848,40000000,6.447072,134.0,67347013,67.35,40.0,0,71.0,27.0,0,0,0,0,0
2849,15000000,2.587727,130.0,16810383,16.81,15.0,0,15.0,4.0,0,0,0,0,0
2850,0,12.796484,78.0,20300000,20.3,0.0,1,19.0,42.0,1,1,0,0,0
2851,40000000,9.802889,108.0,12303411,12.3,40.0,0,15.0,49.0,0,0,0,0,0
2852,0,8.817924,92.0,6483963,6.48,0.0,1,14.0,18.0,1,1,0,0,0
2853,0,3.3135239999999997,104.0,9190819,9.19,0.0,0,40.0,70.0,0,0,0,0,0
2854,0,4.720594999999999,111.0,5777916,5.78,0.0,0,10.0,2.0,0,0,0,0,0
2855,6000,5.283661,69.0,48482,0.05,0.01,0,15.0,10.0,0,0,0,0,0
2856,49300000,7.566053,137.0,24186232,24.19,49.3,0,24.0,12.0,1,0,0,0,0
2857,5400000,2.39989,130.0,6500000,6.5,5.4,0,7.0,5.0,0,0,0,0,0
2858,120000000,18.907948,117.0,461983149,461.98,120.0,1,48.0,40.0,1,1,1,0,0
2859,3062000,2.07741,143.0,25034000,25.03,3.06,1,10.0,10.0,0,1,0,0,0
2860,22000000,12.383755,191.0,77737889,77.74,22.0,0,92.0,30.0,0,0,0,0,0
2861,47000000,7.586577,96.0,102825796,102.83,47.0,0,17.0,11.0,0,0,0,0,0
2862,2000000,0.12184400000000001,107.0,1268793,1.27,2.0,0,10.0,9.0,0,0,0,0,0
2863,24000000,4.347608999999999,124.0,8434146,8.43,24.0,0,24.0,3.0,0,0,0,0,0
2864,410000,0.769053,101.0,100,0.0,0.41,0,11.0,7.0,1,0,0,0,0
2865,5579750,2.2089060000000003,96.0,8927600,8.93,5.58,1,22.0,1.0,0,1,0,0,0
2866,130000000,12.854372999999999,124.0,457363168,457.36,130.0,1,52.0,21.0,1,1,1,0,0
2867,100000,1.731527,120.0,1000000,1.0,0.1,0,1.0,2.0,1,0,0,0,0
2868,8000000,3.034823,107.0,143451,0.14,8.0,0,13.0,3.0,0,0,0,0,0
2869,13000000,13.655752,102.0,54837234,54.84,13.0,0,28.0,12.0,1,0,0,0,0
2870,60000000,13.995044,110.0,176070171,176.07,60.0,0,22.0,115.0,1,0,0,0,0
2871,12500000,10.944654,120.0,23367586,23.37,12.5,0,10.0,9.0,0,0,0,0,0
2872,5200000,4.230046,118.0,14723313,14.72,5.2,0,11.0,35.0,1,0,0,0,0
2873,3512454,0.11006500000000001,95.0,115860,0.12,3.51,0,14.0,17.0,0,0,0,0,0
2874,0,2.166081,89.0,25,0.0,0.0,0,8.0,8.0,1,0,0,0,0
2875,1500000,6.407207,93.0,32000,0.03,1.5,0,13.0,15.0,0,0,0,0,0
2876,38000000,4.990506,118.0,17380126,17.38,38.0,0,55.0,7.0,0,0,0,0,0
2877,18000000,12.677592,160.0,51973029,51.97,18.0,0,60.0,28.0,0,0,0,0,0
2878,3000000,12.325947,95.0,18999718,19.0,3.0,1,16.0,16.0,0,1,1,0,0
2879,0,2.614074,126.0,21300000,21.3,0.0,0,15.0,10.0,0,0,0,0,0
2880,150000000,9.920223,131.0,205366737,205.37,150.0,0,21.0,22.0,0,0,0,0,0
2881,40000000,13.707888,141.0,165478348,165.48,40.0,0,66.0,92.0,0,0,0,0,0
2882,0,3.2166080000000004,96.0,6659377,6.66,0.0,0,17.0,13.0,0,0,0,0,0
2883,30000000,9.863584,104.0,68369434,68.37,30.0,1,0.0,0.0,0,1,0,0,0
2884,0,4.966657,82.0,331816,0.33,0.0,0,11.0,2.0,0,0,0,0,0
2885,0,4.969851,114.0,147315,0.15,0.0,0,20.0,41.0,0,0,0,0,0
2886,0,0.541397,94.0,202000,0.2,0.0,0,0.0,1.0,1,0,0,0,0
2887,23000000,10.337689,97.0,36642838,36.64,23.0,1,28.0,15.0,0,1,0,0,0
2888,2000000,8.999948,124.0,21750000,21.75,2.0,0,41.0,28.0,0,0,0,0,0
2889,0,12.050759,96.0,39946780,39.95,0.0,0,15.0,15.0,0,0,0,0,0
2890,25000000,24.535733,102.0,83080890,83.08,25.0,1,20.0,114.0,1,1,0,0,0
2891,35000000,10.169411,103.0,28128670,28.13,35.0,1,17.0,19.0,1,1,0,0,0
2892,0,3.095584,104.0,5794184,5.79,0.0,0,22.0,10.0,0,0,0,0,0
2893,2700000,7.5253820000000005,109.0,141000000,141.0,2.7,0,41.0,40.0,1,0,0,0,0
2894,0,1.5234459999999999,110.0,218626,0.22,0.0,0,20.0,18.0,0,0,0,0,0
2895,68000000,14.741992000000002,124.0,71069884,71.07,68.0,0,24.0,13.0,0,0,0,0,0
2896,0,5.8478449999999995,95.0,645186,0.65,0.0,0,8.0,20.0,1,0,0,0,0
2897,57000000,10.076222999999999,105.0,16991902,16.99,57.0,0,16.0,10.0,0,0,0,0,0
2898,45000000,11.075674000000001,117.0,178051587,178.05,45.0,1,26.0,10.0,0,1,0,0,0
2899,127500000,9.998415,82.0,354248063,354.25,127.5,0,10.0,18.0,0,0,0,0,0
2900,200000,0.560685,100.0,486937,0.49,0.2,0,4.0,2.0,1,0,0,0,0
2901,75000000,9.883727,137.0,152368585,152.37,75.0,0,18.0,93.0,0,0,0,0,0
2902,0,10.714779,95.0,21833,0.02,0.0,1,18.0,39.0,0,1,0,0,0
2903,16000000,16.770196,100.0,18928871,18.93,16.0,0,15.0,16.0,1,0,0,0,0
2904,4000000,19.348466000000002,93.0,16491080,16.49,4.0,1,23.0,44.0,1,1,0,0,0
2905,8000000,2.93818,106.0,589304,0.59,8.0,0,7.0,3.0,0,0,0,0,0
2906,21000000,10.234919,105.0,227799884,227.8,21.0,0,23.0,27.0,0,0,0,0,0
2907,0,6.892828999999999,87.0,49042224,49.04,0.0,0,15.0,49.0,0,0,0,0,0
2908,26000000,14.362544,89.0,8009329,8.01,26.0,0,19.0,7.0,0,0,0,0,0
2909,29000000,10.829116,110.0,48902953,48.9,29.0,0,20.0,57.0,1,0,0,0,0
2910,1365000,5.120036,110.0,2279000,2.28,1.36,0,54.0,13.0,0,0,0,0,0
2911,80000000,13.02369,114.0,78000586,78.0,80.0,1,26.0,13.0,0,1,0,0,0
2912,2800000,2.4860729999999998,135.0,2616503,2.62,2.8,1,6.0,23.0,0,1,0,0,0
2913,0,4.766826,94.0,2270658,2.27,0.0,0,13.0,25.0,0,0,0,0,0
2914,40000000,9.48515,105.0,29918745,29.92,40.0,0,61.0,21.0,1,0,0,0,0
2915,87000000,2.48875,131.0,351692268,351.69,87.0,1,30.0,68.0,0,1,0,0,0
2916,25000000,8.405395,122.0,10589102,10.59,25.0,0,58.0,56.0,0,0,0,0,0
2917,0,16.179384,123.0,57041866,57.04,0.0,0,17.0,10.0,0,0,0,0,0
